Date;BZ1Index;CF1Index;DM1Index;EO1Index;ES1Index;GX1Index;HI1Index;IB1Index;IFB1Index;IS1Index;NK1Index;NQ1Index;PT1Index;QC1Index;SM1Index;ST1Index;VG1Index;XP1Index;Z1Index
04.10.2000;15930;6319;NA;670,6;1450,25;6893,5;15895;11138,5;NA;6605;16220;3477,5;639,8;NA;8010;NA;5009;3353;6389,5
05.10.2000;16447;6356,5;NA;672,35;1456;6940,5;16270;11227;NA;6638;16080;3482,5;652,05;NA;8024;NA;5042;3344;6437
06.10.2000;16021;6255;NA;666,4;1426,75;6793,5;NA;11131;NA;6450;16000;3357,5;632;NA;7973;NA;4980;3333;6415
09.10.2000;15948;6113;NA;655;1416,5;6744,5;15680;10800,5;NA;6375;NA;3349,5;NA;NA;7817;NA;4874;3317;6311
10.10.2000;15835;6165;NA;655,15;1391;6740;15620;10909,5;NA;6341;15840;3160;628,3;NA;7865;NA;4916;3306;6303
11.10.2000;15610;5985;NA;639;1378,75;6622,5;15181;10593;NA;6170;15400;3124,5;616;NA;7700;NA;4770;3286;6167
12.10.2000;NA;5963;NA;641,75;1344,5;6501;15108;10593;NA;5970;15510;3046,5;611,3;NA;7735;NA;4760;3260;6180
13.10.2000;15524;6059;NA;642,65;1385,5;6687;14690;10315;NA;6075;15310;3275;628,5;NA;7677;NA;4817;3241;6254
16.10.2000;15317;6093;NA;646;1391,5;6678;15050;10418;NA;5999;15540;3316;641,5;NA;7631;NA;4836;3292;6335
17.10.2000;14847;6092;NA;638,3;1359,8;6589;14877;10397,5;NA;5900;15350;3170;618;NA;7647;NA;4795;3291;6262
18.10.2000;14360;5940;NA;633,4;1352,8;6534,5;14466;10031;NA;5980;14850;3155;601;NA;7680;NA;4672;3243;6190
19.10.2000;15229;6074;NA;649;1401;6640;14300;10371;NA;6205;14820;3445;621,5;NA;7808;NA;4895;3229;6265
20.10.2000;14842;6143;NA;655,52;1411;6664;15059;10542,7;NA;6150;15250;3499,5;639,5;NA;7777;NA;4934;3282;6318
23.10.2000;14191;6193,5;NA;665,3;1417,25;6682,5;15075;10302,5;NA;6102;15070;3494;638;NA;7812;NA;4963;3288;6359
24.10.2000;13971;6334;NA;675;1403;6866,5;14912;10649,5;NA;6250;15150;3342,5;623,8;NA;7907;NA;5083;3294;6480
25.10.2000;13896;6283;NA;670,8;1374;6803,5;15076;10451,5;NA;6200;14770;3151,5;565,05;NA;7855;NA;5026;3292;6425
26.10.2000;14470;6205;NA;669,9;1371,25;6783,5;15125;10286;NA;6305;14810;3227,5;563,5;NA;7888;NA;4945;3273;6320
27.10.2000;14921;6257;NA;675,3;1401;6971;14891;10364;NA;6429;14640;3222,5;553,5;NA;7948;NA;5006;3277;6411,5
30.10.2000;15293;6288;NA;677,5;1411,2;6993;14825;10353,5;NA;6483;14480;3107,5;549,8;NA;7987;NA;5027;3273;6428
31.10.2000;15174;6357,9;NA;683,45;1440,25;7124;15043;10402,5;NA;6625;14500;3300;569,5;NA;8031;NA;5111;3280;6490
01.11.2000;14889;6443;NA;685,4;1432;7105;15440;10402,5;NA;6587;14910;3267,5;567,5;NA;8015;NA;5130;3302;6482
02.11.2000;NA;6417;NA;684,9;1435;7128;15430;10492;NA;NA;14830;3316,5;566,5;NA;8111;NA;5131;3322;6422,5
03.11.2000;14623;6424;NA;687,5;1436,25;7173,5;15698;10554,5;NA;6487;NA;3353;575,5;NA;8094;NA;5129;3349;6423
06.11.2000;15040;6369;NA;692;1446,5;7177;15665;10609;NA;6520;15420;3331;571,5;NA;8152;NA;5103;3363;6440
07.11.2000;15176;6416;NA;688,2;1444;7117,5;15945;10593;NA;6653;15300;3314;565;NA;8154;NA;5119;3403;6475,5
08.11.2000;14931;6359;NA;689;1413,25;7054,5;15700;10507,5;NA;6553;15350;3061;563,2;NA;8130;NA;5088;3400;6502
09.11.2000;14804;6296;NA;683;1403,25;6968,5;15550;10299,5;NA;6380;14970;3058;554,2;NA;8060;NA;5048;3366;6480
10.11.2000;14838;6169;NA;675,5;1372,5;6868;15382;10059,5;NA;6270;14990;2894;543,55;NA;8090;NA;4953;3332;6427,5
13.11.2000;14687;6058;NA;666;1358,75;6777;14810;9925;NA;6090;14590;2827,5;537,5;NA;8026;NA;4849;3323;6301
14.11.2000;14810;6259,5;NA;681;1394,5;6985;15260;10252,5;NA;6200;14740;3057,5;545,4;NA;8141;NA;5040;3337;6426
15.11.2000;NA;6316;NA;683,8;1397,5;6972;15115;10321,5;NA;6325;14800;3116,5;539,4;NA;8129;NA;5070;3358;6459
16.11.2000;14591;6290,5;NA;676,95;1379,25;6838;15334;10170;NA;6270;14640;2939;526,5;NA;8160;NA;5026;3341;6453
17.11.2000;14485;6177,5;NA;677,58;1370,5;6760;15190;9927,2;NA;6430;14630;2939,5;526,25;NA;8150;NA;4963;3370;6453,5
20.11.2000;14720;6028;NA;669,3;1347;6621,5;15365;9579,5;NA;NA;14580;2814,5;524,5;NA;8156;NA;4853;3356;6365
21.11.2000;15034;6094;NA;670,6;1355,75;6690;15160;9622;NA;6250;14350;2807,5;534,5;NA;8184;NA;4915;3331;6407
22.11.2000;14750;5954,5;NA;654;1323;6531;14710;9326,5;NA;6116;14230;2682,5;525,7;NA;8049;NA;4788;3322;6231
23.11.2000;14380;6058;NA;650,7;1329;6622;14577;9367,5;NA;6100;NA;2735;528,5;NA;8068;NA;4875;3301;6310
24.11.2000;14409;6160;NA;663;1346,5;6680;14440;9651,5;NA;6160;14290;2829;535;NA;8099;NA;4977;3295;6339
27.11.2000;14018;6179;NA;669;1358,75;6708;14668;9572;NA;6145;14760;2796,5;541;NA;8156;NA;4968;3325;6378
28.11.2000;13949;6062;NA;663,4;1338,5;6645;14543;9373,5;NA;6048;14660;2637,5;527,25;NA;8096;NA;4891;3335;6268
29.11.2000;13859;6064;NA;664,1;1335,25;6614;14201;9507,5;NA;5995;14500;2530;520;NA;8085;NA;4927;3302;6178
30.11.2000;13334;5907,6;NA;652,75;1321,5;6400;14110;9203,5;NA;5774;14630;2530;528;NA;8010;NA;4804;3288;6145,5
01.12.2000;13455;5952;NA;661,6;1320,5;6520;14561;9338,5;NA;NA;14940;2572,5;532,15;NA;8066;NA;4858;3319;6156,5
04.12.2000;13580;5807;NA;649,9;1330,5;6439,5;14628;9075;NA;5635;14880;2557,5;534,25;NA;8016;NA;4733;3315;6173
05.12.2000;14228;6011,5;NA;661,65;1374,25;6633;14625;9474,5;NA;5870;14720;2840,5;552;NA;8168;NA;4940;3338;6307,5
06.12.2000;13959;6003,5;NA;658,95;1354;6618;15209;NA;NA;5860;14870;2725;547,5;NA;8102;NA;4954;3350;6289
07.12.2000;14486;6007,5;NA;656,8;1336,75;6575;15105;9553,5;NA;5857;14670;2677,5;546,6;NA;8018;NA;4932;3351;6246
08.12.2000;14996;6002;NA;659,25;1337,75;6682;15320;NA;NA;5820;14730;2760;562;NA;8015;NA;4910;3319;6297,5
11.12.2000;15089;6098;NA;664,55;1382,5;6790;15460;9798;NA;5863;15100;2981,5;573,4;NA;8038;NA;4994;3345;6364
12.12.2000;14833;6063;NA;659,25;1379;6739;15405;9765;NA;NA;15110;2869,5;553,55;NA;8021;NA;4970;3341;6388,5
13.12.2000;15193;5969;NA;652;1357,5;6612;15731;9732;NA;5732;15260;2748;538,75;NA;8042;NA;4886;3337;6393
14.12.2000;15617;5909;NA;639,5;1338,5;6475;15560;9539,5;NA;5660;14930;2627;537,15;NA;7920;NA;4817;3298;6263,5
15.12.2000;15315;5828,5;NA;625,31;1326;6397,61;14930;9232,8;NA;5553;14570;2583,28;541,35;NA;7848,8;NA;4751,83;3263;6212,5
18.12.2000;15457;5905;NA;634,3;1346,5;6434,5;15097;9089,5;NA;5575;14600;2608,5;540,6;NA;8048;NA;4798;3245;6276
19.12.2000;15771;5961,5;NA;641,25;1318;6570;15170;9286;NA;5533;14200;2410;532,4;NA;8118;NA;4893;3261;6331
20.12.2000;14955;5776;NA;625,95;1279,5;6320;14920;8841;NA;5231;13900;2275;512,2;NA;8050;NA;4668;3261;6192,5
21.12.2000;14705;5742;NA;624,05;1288;6278;14790;8947,5;NA;5340;13250;2282,5;516,3;NA;8004;NA;4666;3194;6142,5
22.12.2000;14820;5788;NA;629,4;1326,75;6334;14722;9024,5;NA;5503;13520;2469;525,1;NA;8049;NA;4705;3203;6140
25.12.2000;NA;NA;NA;NA;NA;NA;NA;9024,5;NA;NA;13950;NA;NA;NA;NA;NA;NA;NA;NA
26.12.2000;15065;NA;NA;NA;1337;NA;NA;9024,5;NA;5499;13990;2477,5;NA;NA;NA;NA;NA;NA;NA
27.12.2000;15463;5873,5;NA;637,7;1350,5;6405;14703;9036,5;NA;5840;13900;2506,5;526,8;NA;8131;NA;4788;3222;6241,5
28.12.2000;15418;5919;NA;642,1;1353,25;6395;14803;9041,5;NA;5845;13910;2501,5;529;NA;8199;NA;4825;3228;6230
29.12.2000;NA;5915,6;NA;642,5;1335;6500;15160;9042,5;NA;5900;13760;2374,5;533,65;NA;8230;NA;4812;3205;6201
01.01.2001;NA;NA;NA;NA;NA;NA;NA;9042,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
02.01.2001;15676;5817;NA;636,2;1299,75;6340;14844;9080,5;NA;5810;NA;2167,5;516;NA;NA;NA;4738;3295;6210
03.01.2001;16917;5675;NA;630,8;1359,25;6489;14658;9222,5;NA;6100;NA;2529,5;536,1;NA;8160;NA;4650;3260;6069
04.01.2001;16923;5836;NA;641,1;1348,25;6435;15290;9598,5;NA;6280;13650;2486;536,3;NA;8170;NA;4820;3333;6237
05.01.2001;16667;5760;NA;636,7;1304,5;6425,5;15490;9581,5;NA;6157;13810;2293,5;523;NA;8043;NA;4744;3308;6203
08.01.2001;16860;5760;NA;633,1;1309,5;6425,5;15401;9608;NA;6140;NA;2325;521,6;NA;8046;NA;4751;3278;6188
09.01.2001;17244;5682;NA;634,5;1309,5;6430;15550;9593,5;NA;6190;13570;2326;513;NA;8031;NA;4678;3274;6100
10.01.2001;17212;5667,5;NA;632,5;1327;6398,5;15433;9597;NA;6030;13410;2441;518;NA;7920;NA;4653;3261;6085
11.01.2001;17218;5713;NA;636,3;1334,5;6527,5;15075;9708;NA;6215;13240;2512,5;521;NA;7921;NA;4728;3260;6133,5
12.01.2001;17116;5850,5;NA;640,9;1330,25;6544;15360;9910,5;NA;6210;13360;2540;521,3;NA;7889;NA;4804;3271;6186
15.01.2001;17255;5844,5;NA;640,5;1331,5;6577;15305;9895;NA;6235;13490;2540;521,3;NA;7915;NA;4788;3264;6179
16.01.2001;16922;5773;NA;632,1;1335,5;6561;15460;9730;NA;6220;13590;2515,5;518,5;NA;7924;NA;4720;3267;6101
17.01.2001;17387;5909;NA;642,55;1341,75;6687;15240;9999,5;NA;6335;13700;2581,5;530;NA;8018;NA;4832;3287;6190
18.01.2001;17802;5880;NA;635,15;1356;6690,5;15534;10062;NA;6415;13870;2694,5;532;NA;7970;NA;4789;3320;6228,5
19.01.2001;17807;5859,5;NA;630,16;1348,5;6704,5;15931;10001,9;NA;6470;14060;2686,5;547;NA;7895;NA;4762;3357;6229,5
22.01.2001;17572;5887;NA;631;1358,5;6699,5;16018;10040,5;NA;6481;14010;2683;544,4;NA;7918;NA;4773;3331;6256,5
23.01.2001;18085;5843,5;NA;632;1366;6745;16042;10134;NA;6584;13990;2745;555,4;NA;7930;NA;4760;3299;6221
24.01.2001;17911;5899;NA;637,5;1370,25;6737,5;NA;10148;NA;6500;13830;2714,5;557,7;NA;7991;NA;4815;3322;6290
25.01.2001;NA;5929;NA;637,4;1364,5;6782;NA;10166,5;NA;6507;13810;2613,5;548,4;NA;8008;NA;4819;3334;6264
26.01.2001;18050;5927,5;NA;634,5;1363,25;6733;NA;10108;NA;6618;13740;2645,5;547,8;NA;8089;NA;4795;3332;6307,5
29.01.2001;17981;5892,5;NA;638,75;1370;6783;16100;9979,5;NA;6640;13890;2705,5;555,95;NA;8070;NA;4800;3327;6328
30.01.2001;17795;5907;NA;635,6;1382;6766;16048;10057;NA;6715;13820;2697,5;559,3;NA;8070;NA;4750;3344;6333
31.01.2001;17720;5935,6;NA;641,35;1373;6802,5;16091;10116;NA;6660;13860;2611;549,25;NA;8068;NA;4810;3338;6291
01.02.2001;17109;5917;NA;635;1382,5;6755;16191;10144,5;NA;6715;13700;2627,5;555,5;NA;8001;NA;4736;3360;6251,5
02.02.2001;17029;5843,5;NA;631,8;1353,25;6669,5;16171;9858,5;NA;6700;13750;2488,5;548,25;NA;8050;NA;4680;3359;6264,5
05.02.2001;16810;5844;NA;632;1362;6665;15831;9860,5;NA;NA;13390;2481;554,25;NA;8091;NA;4697;3317;6276,5
06.02.2001;16999;5872;NA;632,2;1356,25;6708;15945;9952,5;NA;6611;13330;2490;550,3;NA;8096;NA;4730;3337;6301
07.02.2001;16835;5773;NA;625,9;1349,5;6620;16095;9893,5;NA;6518;13360;2443,5;540,5;NA;8050;NA;4662;3318;6233
08.02.2001;17328;5794;NA;627;1335;6658;15895;10021;NA;6488;13190;2368;534,75;NA;7977;NA;4664;3328;6206
09.02.2001;17210;5720;NA;622,9;1321,5;6528,5;15935;9945,5;NA;6503;13490;2277;528;NA;7950;NA;4594;3307;6159
12.02.2001;16882;5795;NA;625,25;1333,5;6591,5;15713;10105;NA;6565;NA;2301,5;533,2;NA;7907;NA;4663;3336;6241
13.02.2001;17097;5751;NA;626,8;1326;6593,5;15890;10053;NA;6500;13280;2226;527,45;NA;7931;NA;4659;3345;6230
14.02.2001;17193;5645;NA;620,8;1319,75;6514;15892;9756;NA;6490;13290;2316;525,05;NA;7825;NA;4574;3344;6162,5
15.02.2001;17329;5713;NA;625,3;1333;6590;15796;9860,5;NA;6520;13330;2356;517,5;NA;7888;NA;4629;3319;6202
16.02.2001;16542;5605,5;NA;613,21;1305,5;6475;15567;9687,2;NA;6510;13180;2227,5;485,95;NA;7786;NA;4543;3321;6096,5
19.02.2001;16432;5595;NA;614,3;1305;6491;15540;9908;NA;6485;13170;2244;492,25;NA;7794;NA;4521;3293;6086
20.02.2001;16195;5560;NA;612,9;1285,25;6465;15530;9717,5;NA;6362;13220;2130;474,65;NA;7744;NA;4489;3314;5980
21.02.2001;15913;5484,5;NA;605,65;1256,5;6368;15347;9626;NA;6175;13130;2070,5;468,4;NA;7656;NA;4423;3311;5974
22.02.2001;16158;5434;NA;595,5;1257,5;6283;15019;9454;NA;6133;13110;2051,5;475,3;NA;7665;NA;4331;3303;5999
23.02.2001;16421;5330;NA;586,5;1247,5;6082;15272;9353,5;NA;6090;13260;2057,5;464,75;NA;7639;NA;4265;3289;5937
26.02.2001;NA;5412;NA;596;1273,5;6195;15107;9491,5;NA;6139;13250;2100;474,95;NA;7685;NA;4332;3297;5914
27.02.2001;NA;5427,5;NA;598,6;1264;6209;14888;9589,5;NA;6149;13010;1969;469,55;NA;7690;NA;4342;3291;5914
28.02.2001;16132;5383,4;NA;598,75;1242;6214,5;14761;9580,5;NA;6110;12880;1913;474,75;NA;7720;NA;4309;3331;5900
01.03.2001;16751;5357;NA;591;1243,5;6111,5;14264;9500,5;NA;6150;12680;1960;477,35;NA;7568;NA;4293;3341;5903
02.03.2001;16882;5301;NA;591,95;1235,25;6189;13876;9591;NA;6201;12210;1876,5;468,6;NA;7547;NA;4298;3339;5847,5
05.03.2001;16740;5380;NA;592,7;1243,75;6197,5;14119;9697,5;NA;6173;12290;1912;473,7;NA;7584;NA;4345;3342;5922
06.03.2001;16485;5478;NA;601,4;1257;6307;14270;9921,5;NA;6316;12710;1985,5;481;NA;7638;NA;4433;3342;6010
07.03.2001;16608;5492;NA;598,5;1265,25;6324,5;14060;9927,5;NA;6390;12720;1988,5;485,65;NA;7612;NA;4421;3359;6001
08.03.2001;16385;5448;NA;595,9;1266,25;6266;14185;9802,5;NA;6412;12660;1949;480,25;NA;7563;NA;4380;3340;5996
09.03.2001;16360;5365;NA;595,55;1231;6218;14090;9758;NA;6320;12630;1814;474;NA;7533;NA;4321;3345;5906,5
12.03.2001;15724;5248,5;NA;582,3;1179;6046,5;13730;9485,5;NA;5999;12150;1691;463,4;NA;7407;NA;4217;3323;5803
13.03.2001;15792;5197;NA;578,3;1197,25;5972;13460;9537,5;NA;6029;11780;1783;464,8;NA;7389;NA;4178;3271;5719
14.03.2001;15442;5126;NA;568,65;1169,25;5800;13369;9394;NA;5845;11730;1752,5;455,25;NA;7245;NA;4117;3261;5624
15.03.2001;15106;5176;NA;568,4;1173,25;5856;13545;9487;NA;5819;12160;1692,5;456,95;NA;7263;NA;4180;3247;5669
16.03.2001;15400;5112;NA;558,01;1156,28;5788,52;13528;9276,2;NA;5905;12230;1663,95;452,45;NA;7292,8;NA;4163,28;3249;5605,5
19.03.2001;15046;5060;NA;547,4;1180,5;5697;13500;9270,5;NA;5955;12000;1756,5;462,45;NA;7052;NA;4083;3218;5601
20.03.2001;15151;5141;NA;553,25;1152,5;5807;13267;9239,5;NA;5785;NA;1637;456,7;NA;7075;NA;4149;3245;5673
21.03.2001;15011;5031;NA;541;1132;5650;13050;8911;NA;NA;13000;1636;451,9;NA;6967;NA;4055;3230;5581
22.03.2001;14086;4831;NA;516;1119,5;5405;12549;8537,5;NA;5641;12680;1720;451,8;NA;6490;NA;3851;3196;5340
23.03.2001;14433;4946;NA;528,75;1153,5;5574;12630;8845,5;NA;5629;13210;1734;451,4;NA;6749;NA;3977;3145;5440
26.03.2001;14864;5133,5;NA;549,05;1167;5773,5;13055;9072,5;NA;5650;13760;1698,5;453,9;NA;6960;NA;4135;3167;5614,5
27.03.2001;14923;5222;NA;557,8;1190;5931;12650;9292,5;NA;5787;13560;1753,5;457;NA;7015;NA;4217;3185;5752
28.03.2001;14745;5142;NA;552;1159,5;5817;12857;9166;NA;5945;13720;1610;438,6;NA;6972;NA;4139;3178;5662
29.03.2001;14292;5159;NA;552;1161,5;5890;12645;9224,5;NA;5874;13050;1580;437;NA;7055;NA;4137;3178;5632
30.03.2001;14472;5205,2;NA;558,35;1169,25;5825,5;12860;9267;NA;5956;12980;1590;447;NA;7143;NA;4134;3148;5642
02.04.2001;14090;5222;NA;557,5;1150,25;5729;12730;9340,5;NA;5927;13120;1517;445,6;NA;6985;NA;4179;3242;5632
03.04.2001;13806;5012;NA;539,2;1108,5;5550,5;12570;9034;NA;5790;13230;1405;436,3;NA;6867;NA;3993;3232;5492
04.04.2001;13829;5094,5;NA;536,4;1112,5;5605,5;12090;9169;NA;5798;13220;1379,5;434,6;NA;6814;NA;4055;3224;5563,5
05.04.2001;14545;5190;NA;552,9;1155;5790,5;NA;9355;NA;5921;13440;1514,5;445,1;NA;6998;NA;4137;3241;5657,5
06.04.2001;14500;5145;NA;549,5;1140,25;5705,5;12440;9340;NA;5916;13320;1470;437,9;NA;6946;NA;4132;3255;5624,5
09.04.2001;14754;5203;NA;558;1150,25;5797;12180;9458;NA;5970;12810;1500;441;NA;7078;NA;4188;3233;5703
10.04.2001;15057;5338;NA;569,65;1172;5900,5;12227;9615,5;NA;6170;12680;1611;453,1;NA;7179;NA;4276;3243;5827
11.04.2001;14778;5385;NA;576,3;1173,25;5958;12700;9633;NA;6192;13120;1658;452;NA;7266;NA;4328;3280;5832
12.04.2001;14913;5388;NA;575;1192,25;6035;12985;9657,5;NA;NA;13340;1730;459,4;NA;7266;NA;4308;3304;5795
13.04.2001;14900;5426;NA;NA;NA;NA;NA;NA;NA;NA;13360;1730;NA;NA;NA;NA;NA;3292;NA
16.04.2001;14367;NA;NA;NA;1182;NA;NA;NA;NA;6155;13260;1628;452,6;NA;NA;NA;NA;NA;NA
17.04.2001;14288;5352;NA;567,5;1195,5;5942,5;12515;9515;NA;6258;13020;1672,5;456,4;NA;7272;NA;4273;3279;5774,5
18.04.2001;15063;5510;NA;585;1246,25;6188;12936;9821,5;NA;6341;13810;1839,5;476,9;NA;7326;NA;4430;3316;5926,5
19.04.2001;14759;5486;NA;578,5;1258,75;6196;13545;9803;NA;6218;13910;1953,5;474,1;NA;7315;NA;4405;3340;5901
20.04.2001;13820;5458;NA;577,88;1250,75;6134;13479;9587,6;NA;6148;13820;1953,5;472,6;NA;7246;NA;4354;3311;5905,5
23.04.2001;14058;5408,5;NA;563,95;1226;6067;13365;9272;NA;6069;13710;1819;466;NA;7182;NA;4318;3314;5882,5
24.04.2001;14245;5435;NA;572,75;1216,5;6152;13258;9444,5;NA;6055;13830;1786,5;462;NA;7278;NA;4355;3297;5870
25.04.2001;14350;5416;NA;572,65;1232;6155,5;13253;9361;NA;6099;13850;1816,5;463,9;NA;7220;NA;4335;3297;5855
26.04.2001;15028;5486;NA;580,5;1240,5;6167;13304;9527,5;NA;6162;13940;1776;463,1;NA;7202;NA;4395;3323;5892
27.04.2001;15140;5585;NA;589,8;1258,5;6194;13380;9643,5;NA;6170;13960;1823;463,3;NA;7255;NA;4467;3311;5974
30.04.2001;14996;5636,8;NA;NA;1254,25;6280;NA;9795,5;NA;6155;NA;1862;460,3;NA;7330;NA;4516;3340;5996
01.05.2001;14920;NA;NA;592,5;1272,25;NA;NA;NA;NA;NA;14380;1943,5;461,3;NA;NA;NA;NA;3347;5951,5
02.05.2001;14972;5550;NA;595;1271;6244,5;13786;9646,5;NA;6250;14340;1974;462,4;NA;7375;NA;4483;3330;5925
03.05.2001;15326;5435;NA;581,2;1254,25;6091;13654;9516;NA;6280;NA;1885,5;458,9;NA;7300;NA;4374;3367;5779,5
04.05.2001;15405;5448;NA;576,5;1273,25;6159,5;13328;9579;NA;6264;NA;1940,5;461,9;NA;7373;NA;4415;3355;5902
07.05.2001;14975;5481;NA;580,5;1263,5;6139;13567;9617;NA;6201;14560;1903;463,5;NA;7466;NA;4430;3370;5902
08.05.2001;14862;5499;NA;578,8;1263,5;6125;13493;9673;NA;6145;14300;1942,5;465,4;NA;7438;NA;4440;3354;5914,5
09.05.2001;14825;5479;NA;574,2;1257,75;6078;13564;9670,5;NA;6235;14180;1876;467,6;NA;7382;NA;4399;3355;5913,5
10.05.2001;15117;5594;NA;592,5;1261,5;6192;13610;9787,5;NA;6205;14010;1842,5;469,4;NA;7480;NA;4512;3405;5973,5
11.05.2001;14460;5550;NA;589;1251,75;6146;13605;9681,5;NA;6223;14110;1834,5;464,5;NA;7526;NA;4453;3394;5916
14.05.2001;14117;5483;NA;585,75;1252;6063;13209;9599,5;NA;6160;13900;1808;461,6;NA;7462;NA;4417;3395;5835,5
15.05.2001;14308;5543;NA;588,8;1257,5;6060;13294;9667;NA;6103;14090;1817,5;465;NA;7555;NA;4452;3396;5851
16.05.2001;14797;5513;NA;584,5;1288,5;6184;13400;9584;NA;6142;13760;1897;470;NA;7557;NA;4431;3387;5900
17.05.2001;14854;5587;NA;590,5;1291,5;6174;13635;9675;NA;6490;14000;1925,5;474,5;NA;7649;NA;4497;3420;5920
18.05.2001;14890;5632;NA;597,54;1295,5;6198;13465;9728,3;NA;6633;13900;1934;476,7;NA;7646;NA;4541;3399;5941,5
21.05.2001;15163;5654;NA;599,2;1314,5;6253;13753;9704;NA;6668;14210;2052;NA;NA;7669;NA;4568;3436;5959
22.05.2001;14792;5677;NA;605;1312,75;6277;13860;9646,5;NA;6725;14060;2046,5;484,6;NA;7719;NA;4583;3441;5984
23.05.2001;14622;5625;NA;598,5;1290,5;6250;13878;9637;NA;6859;14060;1958;480,5;NA;7719;NA;4532;3430;5911,5
24.05.2001;14500;5646;NA;597,2;1294,5;6287;13810;9623;NA;6797;13890;2006;481;NA;7719;NA;4547;3421;5929,5
25.05.2001;14170;5566;NA;590,7;1279;6235;13720;9466,5;NA;6785;13840;1968,5;477,3;NA;7678;NA;4499;3424;5895
28.05.2001;14262;5600;NA;595,85;1282,75;6224;13760;9568,5;NA;6780;13770;1975;477,1;NA;7666;NA;4517;3425;5895
29.05.2001;14411;5556;NA;591,7;1268,5;6129,5;13585;9499;NA;6740;13820;1856,5;476,8;NA;7610;NA;4485;3410;5874,5
30.05.2001;14526;5444,5;NA;583,75;1250;6055;13417;9438;NA;6660;13480;1785,5;467,5;NA;7568;NA;4413;3389;5798
31.05.2001;14602;5447,7;NA;585,65;1257,5;6152,5;13276;9491,5;NA;6670;13300;1803;471,1;NA;7500;NA;4417;3369;5786,5
01.06.2001;14800;5420;NA;580,7;1265;6143,5;13185;9388,5;NA;6700;13210;1851,5;474,4;NA;7534;NA;4409;3384;5823
04.06.2001;14997;5449;NA;NA;1269,25;6172;13226;9572,5;NA;6670;13280;1842;479;NA;7534;NA;4458;3429;5856,5
05.06.2001;15392;5518;NA;591,2;1284,5;6264;13538;9611,5;NA;6727;13100;1923;476;NA;7596;NA;4505;3414;5934,5
06.06.2001;15276;5490;NA;591,55;1274;6208;13623;9537;NA;6840;13150;1908;472,7;NA;7579;NA;4452;3416;5898
07.06.2001;15490;5450;NA;589,35;1276,5;6218;13776;9526,5;NA;6890;13270;1956;472;NA;7595;NA;4447;3421;5942
08.06.2001;15330;5450;NA;588,85;1266,5;6182;13813;9600;NA;6800;13510;1902,5;469,1;NA;7537;NA;4452;3426;5940
11.06.2001;15164;5425,5;NA;582,15;1256;6171;13745;9612,5;NA;6765;13220;1850,5;464,9;NA;7503;NA;4426;3416;5862,5
12.06.2001;15178;5313,5;NA;572,4;1254,5;6064;13590;9447;NA;6830;12830;1842;466;NA;7393;NA;4287;3400;5808,5
13.06.2001;15501;5360;NA;576,95;1243,25;6122;13578;9532,5;NA;6835;12920;1788,5;460,6;NA;7482;NA;4350;3393;5825
14.06.2001;NA;5307;NA;567,5;1214;6024;13209;9479;NA;6780;12820;1692,5;454;NA;7379;NA;4281;3408;5752
15.06.2001;15150;5255;NA;555,96;1206,88;5950,5;13115;9288,8;NA;6725;12800;1678,01;452,9;NA;7320,8;NA;4254,65;3402;5731,5
18.06.2001;14572;5165;NA;561;1219,75;5939,5;12941;9011,5;NA;6531;12670;1702,5;445,6;NA;7376;NA;4193;3386;5732,5
19.06.2001;14637;5205;NA;557,8;1224;5996;13270;9018;NA;6400;12550;1696;446,3;NA;7332;NA;4234;3381;5722,5
20.06.2001;14877;5186;NA;554,25;1229,25;5938;12888;9006,5;NA;6455;12630;1734;443,1;NA;7287;NA;4227;3417;5745,5
21.06.2001;15099;5149;NA;558,2;1243;5982;13269;8904;NA;6560;13000;1757,5;447;NA;7285;NA;4205;3413;5699,5
22.06.2001;15040;5181;NA;564,5;1235;5968;13235;8874;NA;6547;13050;1753;448,4;NA;7216;NA;4235;3428;5688,5
25.06.2001;14743;5215;NA;567,65;1223,5;5964;NA;8930,5;NA;6570;12840;1757;446;NA;7224;NA;4255;3425;5703
26.06.2001;14680;5090;NA;562;1220,5;5907;12950;8768,5;NA;6582;12980;1765,5;438,5;NA;7115;NA;4166;3433;5598
27.06.2001;14520;5062,5;NA;561,3;1219;5896;13002;8737;NA;6795;12790;1772;437,4;NA;7066;NA;4160;3412;5640
28.06.2001;14604;5132;NA;565,2;1227;6033;12834;8847,5;NA;6785;12690;1799;437,4;NA;7221;NA;4207;3425;5668
29.06.2001;14810;5160,4;NA;575;1231,7;6115;13041;8836;NA;6862;12920;1858,5;447,8;NA;7298;NA;4290;3490;5651
02.07.2001;14711;5316,5;NA;582,65;1245,9;6167,5;NA;9069,5;NA;6980;12770;1842,5;NA;NA;7343;NA;4354;3439;5749
03.07.2001;14458;5225;NA;577,75;1245,6;6123;13204;9020,5;NA;7031;12820;1848;447,1;NA;7295;NA;4272;3448;5668
04.07.2001;14175;5190,5;NA;573,7;1238;6061;13180;8869;NA;7057;12620;1832,5;446,5;NA;7230;NA;4243;3431;5626
05.07.2001;14126;5134;NA;574;1222,3;6044;13038;8759,5;NA;7005;12610;1758;442;NA;7163;NA;4211;3378;5572
